# ----------------------------------------,,,,,,,,
# All Web Site Data,,,,,,,,
# Client_Info,,,,,,,,
# 20201001-20210320,,,,,,,,
# ----------------------------------------,,,,,,,,
,,,,,,,,
Browser,Device Category,Date,Sessions,Avg. Session Duration,Bounce Rate,Users,Pages / Session,Transactions
Safari,tablet,20210305,6,00:04:04,16.67%,4,5.33,0
Safari (in-app),mobile,20201224,6,00:00:43,50.00%,6,2.17,0
Safari (in-app),mobile,20201229,6,00:01:32,33.33%,6,2,0
Safari (in-app),mobile,20210114,6,00:00:49,16.67%,6,3.83,0
Safari (in-app),mobile,20210219,6,00:00:37,50.00%,6,2,0
Safari (in-app),mobile,20210220,6,00:01:46,50.00%,6,3.67,0
Safari (in-app),mobile,20210303,6,00:00:04,83.33%,6,1.17,0
Samsung Internet,mobile,20201223,6,00:00:00,100.00%,6,1,0
Samsung Internet,mobile,20210120,6,00:02:39,33.33%,2,3.5,0
Chrome,desktop,20210122,5,00:07:51,40.00%,5,3.8,0
Chrome,mobile,20201216,5,00:04:59,60.00%,1,1.6,0
Chrome,mobile,20210111,5,00:00:01,80.00%,5,1.2,0
Chrome,mobile,20210120,5,00:00:49,20.00%,5,3.8,0
Chrome,mobile,20210127,5,00:00:08,80.00%,4,1.4,0
Chrome,mobile,20210213,5,00:00:09,60.00%,5,1.4,0
Chrome,mobile,20210215,5,00:01:42,40.00%,5,3,0
Chrome,mobile,20210217,5,00:00:13,80.00%,5,1.6,0
Chrome,mobile,20210219,5,00:00:25,40.00%,4,3.2,0
Chrome,mobile,20210302,5,00:01:41,20.00%,5,4.6,0
Chrome,mobile,20210309,5,00:05:22,60.00%,5,4.8,0
Chrome,tablet,20210123,5,00:11:36,0.00%,2,5.2,1
Chrome,tablet,20210126,5,00:03:32,40.00%,3,2,0
Edge,desktop,20201226,5,00:00:00,100.00%,5,1,0
Edge,desktop,20201230,5,00:00:00,100.00%,5,1,0
Edge,desktop,20210107,5,00:00:05,80.00%,4,1.2,0
Edge,desktop,20210108,5,00:00:00,100.00%,4,1,0
Edge,desktop,20210112,5,00:10:43,40.00%,3,4,0
Edge,desktop,20210123,5,00:00:00,100.00%,5,1,0
Edge,desktop,20210203,5,00:01:23,60.00%,5,2.6,1
Edge,desktop,20210207,5,00:01:35,80.00%,5,2,0
Edge,desktop,20210208,5,00:05:41,40.00%,4,4.4,2
Edge,desktop,20210228,5,00:00:00,100.00%,5,1,0
Edge,desktop,20210302,5,00:03:22,80.00%,5,2,1
Edge,desktop,20210308,5,00:03:11,80.00%,5,4.8,1
Firefox,desktop,20210107,5,00:00:00,100.00%,5,1,0
Firefox,desktop,20210211,5,00:00:06,80.00%,5,1.4,0
Firefox,desktop,20210216,5,00:04:41,40.00%,5,3.8,1
Firefox,desktop,20210219,5,00:00:14,80.00%,5,1.6,0
Internet Explorer,desktop,20210114,5,00:00:00,100.00%,3,1,0
Internet Explorer,desktop,20210217,5,00:00:06,80.00%,5,1,0
Safari,desktop,20210115,5,00:00:00,100.00%,5,1,0
Safari,desktop,20210317,5,00:02:29,0.00%,5,4.2,1
Safari,tablet,20210227,5,00:03:43,40.00%,2,5.2,0
Safari (in-app),mobile,20201226,5,00:00:47,20.00%,5,3,0
Safari (in-app),mobile,20210207,5,00:00:08,80.00%,4,1.2,0
Safari (in-app),mobile,20210224,5,00:00:45,40.00%,5,2.6,0
Safari (in-app),mobile,20210227,5,00:00:34,40.00%,4,2.6,0
Safari (in-app),mobile,20210306,5,00:00:07,80.00%,5,1.8,0
Safari (in-app),mobile,20210311,5,00:00:32,60.00%,5,1.8,0
Safari (in-app),mobile,20210313,5,00:00:10,60.00%,5,2,0
Android Webview,mobile,20201223,4,00:00:00,100.00%,4,1,0
Android Webview,mobile,20201228,4,00:00:50,75.00%,4,2,0
Android Webview,mobile,20210202,4,00:00:00,100.00%,3,1,0
Android Webview,mobile,20210215,4,00:00:14,75.00%,2,1.25,0
Chrome,desktop,20201220,4,00:03:16,50.00%,2,3.75,0
Chrome,mobile,20201229,4,00:07:23,50.00%,3,3.75,0
Chrome,mobile,20210124,4,00:03:05,25.00%,4,5.25,0
Chrome,mobile,20210130,4,00:06:11,50.00%,2,3.5,1
Chrome,mobile,20210202,4,00:00:00,100.00%,4,1,0
Chrome,mobile,20210208,4,00:01:03,25.00%,4,2,0
Chrome,mobile,20210220,4,00:01:04,50.00%,4,2.25,0
Chrome,mobile,20210303,4,00:00:05,75.00%,3,1.25,0
Chrome,mobile,20210305,4,00:03:02,50.00%,4,2.5,1
Chrome,mobile,20210306,4,00:01:05,50.00%,4,2.75,0
Chrome,mobile,20210311,4,00:07:37,25.00%,4,3.75,0
Chrome,mobile,20210319,4,00:00:11,50.00%,4,1.5,0
Chrome,tablet,20201231,4,00:00:06,25.00%,4,2.5,0
Chrome,tablet,20210125,4,00:00:00,100.00%,3,1,0
Edge,desktop,20210129,4,00:00:00,100.00%,4,1,0
Edge,desktop,20210209,4,00:00:00,100.00%,4,1,0
Firefox,desktop,20210103,4,00:00:00,100.00%,4,1,0
Firefox,desktop,20210104,4,00:00:00,100.00%,4,1,0
Firefox,desktop,20210119,4,00:00:22,75.00%,3,2.5,0
Firefox,desktop,20210120,4,00:00:00,100.00%,4,1,0
Firefox,desktop,20210125,4,00:00:36,75.00%,4,2,0
Firefox,desktop,20210128,4,00:00:09,75.00%,4,1.75,0
Firefox,desktop,20210205,4,00:00:00,100.00%,4,1,0
Firefox,desktop,20210214,4,00:06:29,25.00%,3,7.75,0
Firefox,desktop,20210215,4,00:00:09,75.00%,4,2,0
Firefox,desktop,20210304,4,00:00:00,100.00%,3,1,0
Firefox,mobile,20210305,4,00:04:12,25.00%,1,9,1
Internet Explorer,desktop,20210112,4,00:01:51,75.00%,2,3,0
Opera,desktop,20210222,4,00:01:20,0.00%,1,3,0
Safari,desktop,20201227,4,00:00:13,75.00%,4,2,0
Safari,desktop,20201230,4,00:05:29,50.00%,4,5,1
Safari,desktop,20210109,4,00:00:11,75.00%,4,1.75,0
Safari,desktop,20210315,4,00:02:36,25.00%,4,5.75,0
Safari,desktop,20210318,4,00:01:42,25.00%,3,2,0
Safari,mobile,20201217,4,00:23:52,0.00%,3,6.75,0
Safari,mobile,20201219,4,00:00:00,100.00%,4,1,0
Safari,mobile,20201221,4,00:00:01,75.00%,4,1.25,0
Safari,tablet,20210221,4,00:04:57,0.00%,3,6,0
Safari (in-app),mobile,20201221,4,00:00:10,50.00%,4,1.5,0
Safari (in-app),mobile,20210111,4,00:00:15,75.00%,4,1.5,0
Safari (in-app),mobile,20210119,4,00:00:07,50.00%,4,1.5,0
Safari (in-app),mobile,20210129,4,00:00:00,100.00%,4,1,0
Safari (in-app),mobile,20210201,4,00:00:00,100.00%,4,1,0
Safari (in-app),mobile,20210202,4,00:00:39,75.00%,4,2.5,0
Safari (in-app),mobile,20210203,4,00:01:26,50.00%,4,5.75,0
Safari (in-app),mobile,20210205,4,00:00:37,50.00%,4,2.5,0
Safari (in-app),mobile,20210210,4,00:01:23,25.00%,4,2.75,0
Safari (in-app),mobile,20210212,4,00:00:00,100.00%,4,1,0
Safari (in-app),mobile,20210215,4,00:00:26,50.00%,4,2,0
Safari (in-app),mobile,20210217,4,00:01:03,50.00%,4,3,0
Safari (in-app),mobile,20210223,4,00:00:50,50.00%,4,3,0
Safari (in-app),mobile,20210226,4,00:00:08,75.00%,4,1.25,0
Safari (in-app),mobile,20210301,4,00:00:52,75.00%,3,3.25,0
Safari (in-app),mobile,20210302,4,00:00:41,50.00%,4,1.75,0
Safari (in-app),mobile,20210312,4,00:00:30,50.00%,4,2.25,0
Samsung Internet,mobile,20210209,4,00:00:39,75.00%,1,1,0
Android Webview,mobile,20210109,3,00:02:54,33.33%,3,2.33,0
Android Webview,mobile,20210217,3,00:02:50,0.00%,2,4.33,0
Chrome,mobile,20210116,3,00:00:01,66.67%,3,1.33,0
Chrome,mobile,20210204,3,00:00:25,66.67%,3,2,0
Chrome,mobile,20210216,3,00:00:02,66.67%,3,1.33,0
Chrome,mobile,20210320,3,00:03:27,33.33%,2,5.67,0
Chrome,tablet,20210206,3,00:01:24,66.67%,2,4.33,0
Chrome,tablet,20210208,3,00:02:34,0.00%,3,6.33,0
Chrome,tablet,20210228,3,00:07:08,33.33%,3,3,0
Edge,desktop,20201223,3,00:00:00,100.00%,3,1,0
Edge,desktop,20210110,3,00:00:00,100.00%,3,1,0
Edge,desktop,20210131,3,00:00:00,100.00%,3,1,0
Edge,desktop,20210310,3,00:07:42,0.00%,3,5.67,2
Firefox,desktop,20210106,3,00:00:00,100.00%,1,1,0
Firefox,desktop,20210108,3,00:00:01,66.67%,3,1.33,0
Firefox,desktop,20210111,3,00:00:00,100.00%,3,1,0
Firefox,desktop,20210115,3,00:00:09,66.67%,3,1.67,0
Firefox,desktop,20210121,3,00:00:11,66.67%,3,1.67,0
Firefox,desktop,20210124,3,00:00:00,100.00%,3,1,0
Firefox,desktop,20210129,3,00:00:00,100.00%,3,1,0
Firefox,desktop,20210210,3,00:07:43,66.67%,3,2.33,0
Firefox,desktop,20210217,3,00:00:33,33.33%,3,2.33,0
Firefox,desktop,20210301,3,00:00:36,66.67%,3,1.67,0
Firefox,desktop,20210306,3,00:01:43,66.67%,3,3.33,0
Firefox,desktop,20210309,3,00:02:26,66.67%,3,3,0
Firefox,desktop,20210313,3,00:00:27,66.67%,3,1.67,0
Firefox,desktop,20210317,3,00:03:09,33.33%,3,4.33,1
Firefox,desktop,20210319,3,00:04:17,0.00%,3,4.33,1
Internet Explorer,desktop,20210106,3,00:08:03,66.67%,2,1.67,0
Internet Explorer,desktop,20210126,3,00:00:00,100.00%,3,1,0
Internet Explorer,desktop,20210127,3,00:00:00,100.00%,3,1,0
Internet Explorer,desktop,20210203,3,00:07:22,66.67%,3,7.67,0
Mozilla Compatible Agent,desktop,20210118,3,00:00:00,100.00%,3,1,0
Mozilla Compatible Agent,desktop,20210124,3,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210125,3,00:00:00,100.00%,3,1,0
Safari,desktop,20201224,3,00:00:00,100.00%,3,1,0
Safari,desktop,20210320,3,00:03:36,33.33%,3,5,0
Safari,tablet,20210116,3,00:00:00,100.00%,2,1,0
Safari,tablet,20210202,3,00:00:13,66.67%,2,2,0
Safari,tablet,20210206,3,00:01:20,0.00%,1,3,0
Safari,tablet,20210213,3,00:00:43,66.67%,3,2.33,0
Safari,tablet,20210217,3,00:01:13,33.33%,2,3.67,0
Safari (in-app),desktop,20210126,3,00:00:00,100.00%,3,1,0
Safari (in-app),mobile,20210101,3,00:00:50,33.33%,3,2,0
Safari (in-app),mobile,20210102,3,00:00:00,100.00%,3,1,0
Safari (in-app),mobile,20210106,3,00:00:00,100.00%,3,1,0
Safari (in-app),mobile,20210118,3,00:00:02,66.67%,3,1.33,0
Safari (in-app),mobile,20210130,3,00:02:03,33.33%,3,3,0
Safari (in-app),mobile,20210131,3,00:02:21,33.33%,3,4.67,0
Safari (in-app),mobile,20210204,3,00:00:08,66.67%,3,1.33,0
Safari (in-app),mobile,20210221,3,00:17:09,33.33%,3,14.33,0
Safari (in-app),mobile,20210228,3,00:00:00,100.00%,3,1,0
Safari (in-app),mobile,20210307,3,00:00:36,66.67%,3,4,0
Safari (in-app),mobile,20210309,3,00:00:32,66.67%,3,1.33,0
Safari (in-app),mobile,20210310,3,00:00:00,100.00%,3,1,0
Safari (in-app),tablet,20210213,3,00:05:40,0.00%,2,7.67,2
UC Browser,mobile,20210109,3,00:00:00,100.00%,3,1,0
Amazon Silk,tablet,20201223,2,00:00:00,100.00%,2,1,0
Android Webview,mobile,20201229,2,00:00:00,100.00%,2,1,0
Android Webview,mobile,20201230,2,00:00:02,50.00%,2,1.5,0
Android Webview,mobile,20210108,2,00:00:18,50.00%,2,3,0
Android Webview,mobile,20210111,2,00:00:00,100.00%,2,1,0
Android Webview,mobile,20210113,2,00:00:00,100.00%,2,1,0
Android Webview,mobile,20210114,2,00:00:00,100.00%,2,1,0
Android Webview,mobile,20210127,2,00:00:00,100.00%,2,1,0
Android Webview,mobile,20210131,2,00:01:24,50.00%,2,4.5,0
Android Webview,mobile,20210203,2,00:00:00,100.00%,2,1,0
Android Webview,mobile,20210207,2,00:01:06,50.00%,1,4,0
Android Webview,mobile,20210222,2,00:00:00,100.00%,2,1,0
Android Webview,mobile,20210227,2,00:00:03,50.00%,2,1,0
Chrome,mobile,20201217,2,00:00:23,0.00%,1,3,0
Chrome,mobile,20201218,2,00:00:00,100.00%,2,1,0
Chrome,mobile,20201220,2,00:00:00,100.00%,1,1,0
Chrome,mobile,20201221,2,00:00:00,100.00%,2,1,0
Chrome,mobile,20201227,2,00:01:12,50.00%,2,4,0
Chrome,mobile,20210316,2,00:00:34,0.00%,2,2.5,0
Chrome,tablet,20201223,2,00:00:00,100.00%,2,1,0
Chrome,tablet,20210124,2,00:00:59,50.00%,2,5,0
Chrome,tablet,20210202,2,00:00:00,100.00%,2,1,0
Chrome,tablet,20210203,2,00:00:44,50.00%,2,2.5,0
Chrome,tablet,20210304,2,00:00:00,100.00%,1,1,0
Chrome,tablet,20210305,2,00:00:05,50.00%,2,1.5,0
Chrome,tablet,20210307,2,00:00:00,100.00%,1,1,0
Chrome,tablet,20210313,2,00:03:10,50.00%,2,4.5,0
Chrome,tablet,20210315,2,00:09:27,0.00%,1,23.5,0
Chrome,tablet,20210317,2,00:00:53,50.00%,1,3,0
Coc Coc,desktop,20210116,2,00:00:00,100.00%,1,1,0
Edge,desktop,20210220,2,00:00:00,100.00%,2,1,0
Edge,desktop,20210222,2,00:00:00,100.00%,2,1,0
Edge,desktop,20210315,2,00:05:16,50.00%,2,13,3
Firefox,desktop,20201223,2,00:00:15,50.00%,2,2,0
Firefox,desktop,20210101,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20210109,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20210112,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20210123,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20210126,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20210131,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20210204,2,00:01:45,50.00%,2,2.5,0
Firefox,desktop,20210207,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20210212,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20210218,2,00:02:01,50.00%,2,8.5,0
Firefox,desktop,20210221,2,00:11:40,50.00%,2,5,0
Firefox,desktop,20210222,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20210223,2,00:00:00,50.00%,2,1.5,0
Firefox,desktop,20210224,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20210228,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20210308,2,00:00:16,50.00%,2,2,0
Firefox,desktop,20210315,2,00:00:31,50.00%,2,2,0
Internet Explorer,desktop,20201229,2,00:00:00,100.00%,2,1,0
Internet Explorer,desktop,20210103,2,00:00:00,100.00%,2,1,0
Internet Explorer,desktop,20210104,2,00:00:00,100.00%,2,1,0
Internet Explorer,desktop,20210105,2,00:00:00,100.00%,2,1,0
Internet Explorer,desktop,20210110,2,00:00:32,50.00%,2,2,0
Internet Explorer,desktop,20210117,2,00:00:57,50.00%,2,4.5,0
Internet Explorer,desktop,20210211,2,00:00:00,100.00%,2,1,0
Internet Explorer,desktop,20210219,2,00:00:00,100.00%,2,1,0
Internet Explorer,desktop,20210301,2,00:00:00,100.00%,2,1,0
Internet Explorer,desktop,20210304,2,00:00:00,100.00%,2,1,0
Internet Explorer,desktop,20210308,2,00:00:00,100.00%,2,1,0
Mozilla Compatible Agent,desktop,20210102,2,00:00:10,50.00%,2,1.5,0
Mozilla Compatible Agent,desktop,20210217,2,00:00:00,100.00%,2,1,0
Mozilla Compatible Agent,desktop,20210222,2,00:00:00,100.00%,2,1,0
Opera,desktop,20210101,2,00:05:15,50.00%,2,6,0
Opera,desktop,20210201,2,00:00:58,0.00%,1,2,0
Opera,desktop,20210221,2,00:02:05,50.00%,1,1,0
Safari,desktop,20201217,2,00:03:44,0.00%,1,3.5,0
Safari,desktop,20201218,2,00:00:03,50.00%,1,1.5,0
Safari,desktop,20201226,2,00:03:14,0.00%,1,4.5,0
Safari,desktop,20210122,2,00:05:26,0.00%,2,8,0
Safari,desktop,20210312,2,00:03:53,0.00%,2,5.5,0
Safari,mobile,20201220,2,00:00:22,50.00%,2,1.5,0
Safari,mobile,20210122,2,00:02:18,50.00%,2,3,0
Safari,tablet,20210127,2,00:11:20,0.00%,1,12.5,0
Safari,tablet,20210209,2,00:00:23,50.00%,2,1.5,0
Safari,tablet,20210214,2,00:02:05,0.00%,2,3.5,0
Safari,tablet,20210218,2,00:01:59,50.00%,1,7,0
Safari,tablet,20210304,2,00:01:43,0.00%,1,3.5,0
Safari,tablet,20210313,2,00:00:00,100.00%,2,1,0
Safari,tablet,20210314,2,00:00:04,50.00%,2,1.5,0
Safari,tablet,20210319,2,00:09:57,0.00%,2,3,0
Safari (in-app),mobile,20201225,2,00:00:00,100.00%,2,1,0
Safari (in-app),mobile,20210105,2,00:00:00,100.00%,2,1,0
Safari (in-app),mobile,20210113,2,00:00:00,100.00%,2,1,0
Safari (in-app),mobile,20210121,2,00:00:00,100.00%,2,1,0
Safari (in-app),mobile,20210122,2,00:01:13,50.00%,2,3.5,0
Safari (in-app),mobile,20210124,2,00:01:45,0.00%,2,5,0
Safari (in-app),mobile,20210209,2,00:00:44,50.00%,2,2.5,0
Safari (in-app),mobile,20210305,2,00:00:00,100.00%,2,1,0
Safari (in-app),mobile,20210314,2,00:01:01,0.00%,2,3,0
Safari (in-app),mobile,20210316,2,00:02:35,0.00%,2,4.5,1
Safari (in-app),tablet,20210126,2,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210217,2,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20201229,2,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20201231,2,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210123,2,00:02:26,50.00%,1,5,0
Samsung Internet,mobile,20210129,2,00:00:20,50.00%,2,2.5,0
Samsung Internet,mobile,20210207,2,00:04:44,0.00%,2,8,0
Samsung Internet,mobile,20210214,2,00:03:57,50.00%,1,3.5,0
Samsung Internet,mobile,20210308,2,00:04:22,50.00%,1,3.5,0
Android Webview,mobile,20201224,1,00:05:09,0.00%,1,16,0
Android Webview,mobile,20201225,1,00:00:00,100.00%,1,1,0
Android Webview,mobile,20210102,1,00:00:00,100.00%,1,1,0
Android Webview,mobile,20210103,1,00:00:00,100.00%,1,1,0
Android Webview,mobile,20210110,1,00:00:00,100.00%,1,1,0
Android Webview,mobile,20210112,1,00:00:18,0.00%,1,3,0
Android Webview,mobile,20210117,1,00:00:00,100.00%,1,1,0
Android Webview,mobile,20210120,1,00:00:00,100.00%,1,1,0
Android Webview,mobile,20210124,1,00:00:00,100.00%,1,1,0
Android Webview,mobile,20210125,1,00:01:07,0.00%,1,3,0
Android Webview,mobile,20210130,1,00:00:00,100.00%,1,1,0
Android Webview,mobile,20210204,1,00:00:13,0.00%,1,2,0
Android Webview,mobile,20210206,1,00:00:00,100.00%,1,1,0
Android Webview,mobile,20210208,1,00:00:00,100.00%,1,1,0
Android Webview,mobile,20210209,1,00:17:25,0.00%,1,10,0
Android Webview,mobile,20210212,1,00:00:00,100.00%,1,1,0
Android Webview,mobile,20210214,1,00:01:31,0.00%,1,2,0
Android Webview,mobile,20210219,1,00:00:08,0.00%,1,2,0
Android Webview,mobile,20210220,1,00:00:00,100.00%,1,1,0
Android Webview,mobile,20210224,1,00:06:03,0.00%,1,8,0
Android Webview,mobile,20210225,1,00:03:20,0.00%,1,10,0
Android Webview,mobile,20210228,1,00:00:00,100.00%,1,1,0
Android Webview,mobile,20210303,1,00:00:54,0.00%,1,3,0
Android Webview,mobile,20210305,1,00:00:33,0.00%,1,3,0
Android Webview,mobile,20210308,1,00:00:50,0.00%,1,4,0
Android Webview,mobile,20210310,1,00:01:44,0.00%,1,5,0
Android Webview,tablet,20210206,1,00:04:01,0.00%,1,1,0
Android Webview,tablet,20210310,1,00:00:00,100.00%,1,1,0
Android Webview,tablet,20210314,1,00:12:19,0.00%,1,10,0
CBC,desktop,20210114,1,00:00:00,100.00%,1,1,0
Chrome,mobile,20201222,1,00:00:40,0.00%,1,2,0
Chrome,mobile,20201226,1,00:00:00,100.00%,1,1,0
Chrome,mobile,20210122,1,00:00:00,100.00%,1,1,0
Chrome,mobile,20210128,1,00:00:00,100.00%,1,1,0
Chrome,tablet,20201229,1,00:00:00,100.00%,1,1,0
Chrome,tablet,20210101,1,00:00:08,0.00%,1,3,0
Chrome,tablet,20210102,1,00:00:00,100.00%,1,1,0
Chrome,tablet,20210112,1,00:00:04,0.00%,1,2,0
Chrome,tablet,20210118,1,00:00:00,100.00%,1,1,0
Chrome,tablet,20210120,1,00:00:00,100.00%,1,1,0
Chrome,tablet,20210121,1,00:00:00,100.00%,1,1,0
Chrome,tablet,20210127,1,00:00:00,100.00%,1,1,0
Chrome,tablet,20210129,1,00:00:00,100.00%,1,1,0
Chrome,tablet,20210131,1,00:06:51,0.00%,1,5,0
Chrome,tablet,20210205,1,00:03:15,0.00%,1,6,0
Chrome,tablet,20210211,1,00:07:03,0.00%,1,4,0
Chrome,tablet,20210214,1,00:01:48,0.00%,1,4,0
Chrome,tablet,20210215,1,00:01:03,0.00%,1,3,0
Chrome,tablet,20210221,1,00:00:00,100.00%,1,1,0
Chrome,tablet,20210223,1,00:00:00,100.00%,1,1,0
Chrome,tablet,20210303,1,00:00:00,100.00%,1,1,0
Chrome,tablet,20210308,1,00:02:35,0.00%,1,5,0
Coc Coc,desktop,20210117,1,00:00:00,100.00%,1,1,0
Coc Coc,desktop,20210227,1,00:00:00,100.00%,1,1,0
Edge,desktop,20210309,1,00:43:07,0.00%,1,11,0
Edge,desktop,20210311,1,00:00:17,0.00%,1,3,0
Edge,desktop,20210313,1,00:00:29,0.00%,1,3,0
Edge,desktop,20210314,1,00:02:07,0.00%,1,5,0
Edge,desktop,20210317,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20201226,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20201231,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20210102,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20210105,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20210110,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20210113,1,00:00:00,0.00%,1,2,0
Firefox,desktop,20210116,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20210201,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20210202,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20210209,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20210227,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20210303,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20210305,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20210307,1,00:00:00,100.00%,1,1,0
Firefox,desktop,20210311,1,00:00:33,0.00%,1,3,0
Firefox,desktop,20210314,1,00:01:02,0.00%,1,2,0
Firefox,desktop,20210318,1,00:00:00,100.00%,1,1,0
Firefox,mobile,20210106,1,00:00:00,100.00%,1,1,0
Firefox,mobile,20210109,1,00:00:00,100.00%,1,1,0
Firefox,mobile,20210111,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20201225,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20210101,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20210102,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20210111,1,00:00:28,0.00%,1,3,0
Internet Explorer,desktop,20210118,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20210124,1,00:01:33,0.00%,1,4,0
Internet Explorer,desktop,20210128,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20210208,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20210210,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20210215,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20210216,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20210221,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20210223,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20210225,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20210306,1,00:00:00,100.00%,1,1,0
Internet Explorer,desktop,20210309,1,00:00:56,0.00%,1,2,0
Mobile App-android-#APPVERSION#,desktop,20210115,1,00:00:00,100.00%,1,1,0
Mozilla,desktop,20210111,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20201231,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210107,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210109,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210110,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210111,1,00:00:05,0.00%,1,2,0
Mozilla Compatible Agent,desktop,20210112,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210114,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210115,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210216,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210219,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210221,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210301,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210303,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210304,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210305,1,00:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20210307,1,00:00:00,100.00%,1,1,0
MRCHROME,desktop,20210124,1,00:00:00,100.00%,1,1,0
MRCHROME,desktop,20210127,1,00:00:00,100.00%,1,1,0
Opera,desktop,20210102,1,00:14:31,0.00%,1,23,2
Opera,desktop,20210110,1,00:06:26,0.00%,1,8,0
Opera,desktop,20210125,1,00:00:00,100.00%,1,1,0
Opera,desktop,20210204,1,00:00:00,100.00%,1,1,0
Opera,desktop,20210208,1,00:06:03,0.00%,1,8,0
Opera,desktop,20210210,1,00:00:09,0.00%,1,2,0
Opera,desktop,20210217,1,00:00:00,100.00%,1,1,0
Opera,desktop,20210224,1,00:00:00,100.00%,1,1,0
Opera,desktop,20210305,1,00:00:00,100.00%,1,1,0
Opera,desktop,20210307,1,00:08:44,0.00%,1,19,0
Opera,desktop,20210318,1,00:00:00,100.00%,1,1,0
Opera,tablet,20210317,1,00:00:00,100.00%,1,1,0
Safari,desktop,20201222,1,00:02:46,0.00%,1,4,0
Safari,desktop,20201225,1,00:00:00,100.00%,1,1,0
Safari,desktop,20201228,1,00:03:49,0.00%,1,3,0
Safari,mobile,20201214,1,00:00:09,0.00%,1,2,0
Safari,mobile,20201215,1,00:00:00,100.00%,1,1,0
Safari,mobile,20201216,1,00:06:05,0.00%,1,3,0
Safari,mobile,20201224,1,00:00:00,100.00%,1,1,0
Safari,mobile,20201225,1,00:02:42,0.00%,1,9,0
Safari,tablet,20210101,1,00:00:00,100.00%,1,1,0
Safari,tablet,20210102,1,00:00:00,100.00%,1,1,0
Safari,tablet,20210118,1,00:00:00,100.00%,1,1,0
Safari,tablet,20210119,1,00:00:00,100.00%,1,1,0
Safari,tablet,20210125,1,00:00:00,100.00%,1,1,0
Safari,tablet,20210126,1,00:09:10,0.00%,1,5,0
Safari,tablet,20210201,1,00:00:00,100.00%,1,1,0
