# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,
# All Web Site Data,,,,,,,,,,,,,,,,,,,,,
# Flat File Report,,,,,,,,,,,,,,,,,,,,,
# 20200101-20200930,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Date,Hour of Day,Avg. QTY,Buy-to-Detail Rate,Cart-to-Detail Rate,Ecommerce Conversion Rate,Product Adds To Cart,Product Checkouts,Product Detail Views,Product List Clicks,Product List CTR,Product List Views,Product Refunds,Product Removes From Cart,Quantity,Quantity Added To Cart,Quantity Checked Out,Quantity Refunded,Quantity Removed From Cart,Transactions,Transactions per User,Unique Purchases
20200109,2020010911,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.5,2
20200206,2020020617,1,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,1,1
20200217,2020021708,1,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,1,1
20200208,2020020805,1,0.00%,0.00%,10.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.11,1
20200301,2020030107,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.5,2
20200203,2020020309,1,0.00%,0.00%,100.00%,0,0,0,0,0.00%,0,0,0,4,0,0,0,0,3,0.75,4
20200107,2020010712,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.4,2
20200204,2020020407,1,0.00%,0.00%,16.67%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.2,1
20200226,2020022612,1,0.00%,0.00%,60.00%,0,0,0,0,0.00%,0,0,0,3,0,0,0,0,3,0.6,3
20200106,2020010614,1,0.00%,0.00%,16.67%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.17,1
20200103,2020010313,1,0.00%,0.00%,16.67%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.14,1
20200105,2020010519,1,0.00%,0.00%,25.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.2,1
20200124,2020012408,1,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.25,1
20200129,2020012923,1,0.00%,0.00%,100.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200226,2020022618,2,0.00%,0.00%,25.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,1,0.2,1
20200229,2020022914,1,0.00%,0.00%,66.67%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.67,2
20200221,2020022108,1,0.00%,0.00%,25.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.25,1
20200210,2020021007,1.33,0.00%,0.00%,150.00%,0,0,0,0,0.00%,0,0,0,4,0,0,0,0,3,1.5,3
20200108,2020010810,1.5,0.00%,0.00%,22.22%,0,0,0,0,0.00%,0,0,0,3,0,0,0,0,2,0.22,2
20200210,2020021016,1.25,0.00%,0.00%,42.86%,0,0,0,0,0.00%,0,0,0,5,0,0,0,0,3,0.43,4
20200205,2020020518,1,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200311,2020031119,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,3,0,0,0,0,3,1,3
20200219,2020021907,1,0.00%,0.00%,100.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,1,1
20200120,2020012012,1,0.00%,0.00%,40.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.4,2
20200223,2020022315,1,0.00%,0.00%,66.67%,0,0,0,0,0.00%,0,0,0,3,0,0,0,0,2,0.67,3
20200123,2020012311,1,0.00%,0.00%,25.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.2,1
20200309,2020030918,1,0.00%,0.00%,14.29%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.14,1
20200127,2020012711,1,0.00%,0.00%,28.57%,0,0,0,0,0.00%,0,0,0,3,0,0,0,0,2,0.29,3
20200122,2020012217,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200219,2020021908,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200217,2020021715,1,0.00%,0.00%,16.67%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.17,1
20200206,2020020606,1,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200104,2020010408,1,0.00%,0.00%,11.11%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.14,1
20200209,2020020908,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.5,2
20200209,2020020910,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200216,2020021606,1,0.00%,0.00%,16.67%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.17,1
20200217,2020021716,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200301,2020030109,1,0.00%,0.00%,66.67%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.67,2
20200309,2020030910,1,0.00%,0.00%,16.67%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.17,1
20200102,2020010210,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.4,2
20200209,2020020918,1,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.25,1
20200306,2020030613,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200109,2020010921,1,0.00%,0.00%,400.00%,0,0,0,0,0.00%,0,0,0,4,0,0,0,0,4,4,4
20200129,2020012905,1,0.00%,0.00%,100.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.67,2
20200312,2020031210,1,0.00%,0.00%,200.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,2,2
20200118,2020011813,2,0.00%,0.00%,25.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,1,0.33,1
20200209,2020020919,1.4,0.00%,0.00%,166.67%,0,0,0,0,0.00%,0,0,0,7,0,0,0,0,5,1.67,5
20200119,2020011915,1.33,0.00%,0.00%,150.00%,0,0,0,0,0.00%,0,0,0,4,0,0,0,0,3,1,3
20200106,2020010615,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200202,2020020210,1,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200212,2020021215,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200222,2020022212,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.5,2
20200209,2020020903,1,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200215,2020021517,1.2,0.00%,0.00%,166.67%,0,0,0,0,0.00%,0,0,0,6,0,0,0,0,5,1,5
20200215,2020021513,1,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200309,2020030920,1,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,1,1
20200310,2020031011,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200306,2020030621,2,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,1,1,1
20200211,2020021109,1,0.00%,0.00%,28.57%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.29,2
20200208,2020020806,1,0.00%,0.00%,25.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.25,1
20200101,2020010121,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200107,2020010709,1,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.25,1
20200108,2020010820,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200205,2020020506,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200213,2020021307,2,0.00%,0.00%,16.67%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,1,0.17,1
20200213,2020021308,1.5,0.00%,0.00%,28.57%,0,0,0,0,0.00%,0,0,0,3,0,0,0,0,2,0.29,2
20200304,2020030407,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200104,2020010412,1,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.25,1
20200203,2020020317,1,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.33,2
20200102,2020010207,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200308,2020030811,1,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200227,2020022710,1,0.00%,0.00%,20.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200228,2020022803,1,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,1,1
20200206,2020020619,1,0.00%,0.00%,40.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.5,2
20200302,2020030217,1,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,1,1
20200108,2020010811,1,0.00%,0.00%,200.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,1,2
20200204,2020020411,1,0.00%,0.00%,100.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,1,1
20200215,2020021520,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200218,2020021811,1,0.00%,0.00%,20.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.17,1
20200226,2020022616,2,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,1,0.33,1
20200302,2020030218,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200106,2020010610,1,0.00%,0.00%,20.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200217,2020021720,1,0.00%,0.00%,20.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.2,1
20200308,2020030817,2,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,1,0.33,1
20200216,2020021608,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.4,2
20200206,2020020611,1,0.00%,0.00%,66.67%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.67,2
20200226,2020022617,1,0.00%,0.00%,200.00%,0,0,0,0,0.00%,0,0,0,4,0,0,0,0,4,4,4
20200102,2020010209,1,0.00%,0.00%,16.67%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.17,1
20200228,2020022815,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200130,2020013006,1,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,1,1
20200308,2020030816,2,0.00%,0.00%,20.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,1,0.2,1
20200228,2020022808,1,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.25,1
20200216,2020021615,2,0.00%,0.00%,12.50%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,1,0.14,1
20200207,2020020719,2,0.00%,0.00%,16.67%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,1,0.2,1
20200225,2020022516,1,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200227,2020022713,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200303,2020030309,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200220,2020022007,2,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,1,0.25,1
20200128,2020012809,1,0.00%,0.00%,25.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.25,1
20200204,2020020416,1,0.00%,0.00%,10.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.17,1
20200218,2020021815,1,0.00%,0.00%,66.67%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.67,2
20200112,2020011212,1,0.00%,0.00%,100.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,1,2
20200101,2020010114,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200123,2020012318,1,0.00%,0.00%,100.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200310,2020031019,1,0.00%,0.00%,100.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200125,2020012508,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200128,2020012816,1,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,1,1
20200204,2020020418,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200205,2020020510,1,0.00%,0.00%,20.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.2,1
20200205,2020020513,1,0.00%,0.00%,28.57%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.4,2
20200219,2020021910,1,0.00%,0.00%,25.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.25,1
20200210,2020021011,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,2,0,0,0,0,2,0.4,2
20200102,2020010216,1,0.00%,0.00%,25.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.25,1
20200204,2020020420,1,0.00%,0.00%,100.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,1,1
20200205,2020020507,1,0.00%,0.00%,100.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,1,1
20200210,2020021010,1,0.00%,0.00%,11.11%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.12,1
20200224,2020022416,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200304,2020030419,1.5,0.00%,0.00%,33.33%,0,0,0,0,0.00%,0,0,0,3,0,0,0,0,1,0.25,2
20200117,2020011708,1,0.00%,0.00%,100.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200208,2020020814,1,0.00%,0.00%,25.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.25,1
20200222,2020022210,1,0.00%,0.00%,25.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.25,1
20200309,2020030919,1,0.00%,0.00%,50.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.33,1
20200311,2020031109,1,0.00%,0.00%,100.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,0.5,1
20200126,2020012613,1,0.00%,0.00%,100.00%,0,0,0,0,0.00%,0,0,0,1,0,0,0,0,1,1,1
