# ----------------------------------------,,,,,,,,,,,,
# All Web Site Data,,,,,,,,,,,,
# Flat File Report,,,,,,,,,,,,
# 20200101-20200930,,,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,,,
,,,,,,,,,,,,
Date,Hour of Day,Organic Searches,AdX Clicks,AdX Coverage,AdX CTR,AdX eCPM,AdX Impressions,AdX Impressions / Session,AdX Monetized Pageviews,AdX Revenue,AdX Revenue / 1000 Sessions,AdX Viewable Impressions %
20200728,2020072819,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200729,2020072912,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200729,2020072913,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200729,2020072916,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200730,2020073008,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200730,2020073018,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200731,2020073119,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200801,2020080107,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200801,2020080110,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200801,2020080117,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200802,2020080206,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200803,2020080311,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200803,2020080312,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200803,2020080314,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200803,2020080315,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200804,2020080411,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200805,2020080510,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200805,2020080515,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200806,2020080609,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200806,2020080619,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200807,2020080709,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200807,2020080710,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200807,2020080712,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200808,2020080807,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200808,2020080812,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200809,2020080908,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200809,2020080916,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200809,2020080918,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200810,2020081008,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200810,2020081013,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200811,2020081109,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200811,2020081116,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200813,2020081318,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200814,2020081411,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200814,2020081414,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200816,2020081618,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200816,2020081620,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200817,2020081711,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200817,2020081712,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200818,2020081810,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200819,2020081913,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200820,2020082008,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200820,2020082009,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200820,2020082011,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200822,2020082211,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200823,2020082309,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200823,2020082314,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200823,2020082322,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200824,2020082409,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200828,2020082812,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200828,2020082814,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200830,2020083018,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200830,2020083019,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200831,2020083109,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200831,2020083115,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200831,2020083121,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200901,2020090114,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200902,2020090207,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200902,2020090211,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200903,2020090320,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200904,2020090411,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200904,2020090414,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200904,2020090415,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200905,2020090508,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200906,2020090607,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200906,2020090608,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200907,2020090700,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200908,2020090807,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200908,2020090819,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200910,2020091013,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200911,2020091108,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200911,2020091114,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200911,2020091120,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200912,2020091220,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200913,2020091313,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200915,2020091520,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200917,2020091719,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200918,2020091812,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200920,2020092013,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200920,2020092014,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200921,2020092109,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200922,2020092208,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200922,2020092211,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200922,2020092213,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200923,2020092314,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200924,2020092409,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200924,2020092412,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200925,2020092511,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200925,2020092512,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200925,2020092520,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200926,2020092607,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200926,2020092617,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200927,2020092707,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200927,2020092708,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200927,2020092712,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200928,2020092809,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200929,2020092908,3,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200101,2020010110,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200101,2020010120,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200102,2020010209,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200102,2020010212,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200102,2020010222,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200103,2020010306,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200103,2020010310,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200103,2020010313,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200103,2020010314,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200103,2020010317,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200103,2020010321,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200104,2020010414,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200104,2020010415,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200104,2020010420,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200105,2020010512,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200105,2020010514,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200105,2020010520,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200106,2020010606,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200106,2020010609,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200106,2020010610,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200106,2020010611,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200107,2020010708,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200107,2020010709,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200107,2020010710,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200108,2020010807,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200108,2020010813,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200108,2020010817,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200108,2020010818,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200108,2020010821,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200109,2020010915,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200109,2020010916,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200110,2020011004,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200110,2020011005,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200110,2020011011,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200110,2020011022,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200111,2020011109,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200111,2020011110,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200111,2020011113,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200112,2020011208,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200113,2020011307,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200113,2020011311,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200113,2020011313,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200113,2020011323,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200114,2020011408,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200114,2020011414,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200114,2020011416,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200114,2020011418,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200114,2020011421,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200115,2020011510,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200115,2020011515,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200115,2020011517,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200115,2020011519,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200115,2020011520,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200116,2020011612,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200116,2020011616,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200117,2020011714,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200117,2020011716,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200117,2020011721,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200118,2020011806,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200118,2020011807,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200118,2020011810,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200118,2020011812,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200118,2020011816,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200119,2020011910,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200119,2020011914,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200119,2020011916,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200120,2020012007,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200120,2020012011,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200120,2020012017,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200120,2020012018,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200120,2020012019,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200120,2020012022,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200121,2020012108,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200121,2020012115,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200121,2020012119,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200122,2020012209,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200122,2020012210,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200122,2020012214,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200122,2020012216,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200123,2020012314,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200125,2020012507,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200125,2020012513,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200126,2020012609,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200126,2020012610,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200126,2020012616,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200127,2020012713,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200127,2020012717,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200128,2020012809,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200128,2020012814,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200128,2020012815,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200130,2020013008,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200130,2020013009,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200130,2020013013,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200201,2020020106,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200201,2020020108,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200201,2020020112,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200201,2020020114,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200201,2020020120,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200201,2020020121,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200202,2020020209,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200202,2020020211,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200202,2020020218,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200202,2020020222,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200203,2020020316,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200204,2020020407,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200204,2020020409,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200204,2020020414,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200205,2020020508,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200205,2020020513,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200206,2020020609,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200206,2020020619,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200207,2020020706,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200207,2020020708,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200207,2020020709,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200207,2020020710,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200207,2020020711,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200208,2020020806,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200208,2020020810,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200208,2020020813,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200209,2020020907,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200209,2020020909,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200209,2020020911,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200209,2020020919,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200209,2020020922,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200210,2020021006,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200210,2020021007,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200210,2020021015,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200211,2020021109,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200211,2020021118,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200212,2020021207,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200212,2020021209,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200212,2020021210,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200212,2020021213,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200212,2020021217,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200213,2020021308,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200213,2020021309,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200213,2020021312,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200213,2020021314,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200213,2020021315,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200213,2020021318,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200214,2020021406,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200214,2020021407,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200214,2020021410,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200214,2020021413,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200215,2020021508,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200215,2020021509,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200215,2020021515,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200215,2020021516,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200215,2020021517,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200216,2020021604,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200216,2020021607,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200216,2020021616,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200217,2020021705,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200217,2020021709,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200217,2020021712,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200217,2020021717,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200217,2020021719,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200218,2020021807,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200218,2020021814,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200218,2020021816,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200218,2020021822,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200219,2020021910,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200219,2020021911,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200219,2020021915,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200219,2020021920,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200220,2020022011,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200220,2020022016,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200220,2020022018,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200221,2020022105,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200221,2020022110,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200221,2020022120,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200222,2020022210,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200222,2020022211,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200222,2020022213,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200222,2020022214,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200222,2020022215,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200222,2020022220,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200223,2020022310,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200223,2020022312,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200223,2020022313,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200223,2020022317,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200224,2020022410,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
20200224,2020022414,2,0,0.00%,0.00%,$0.00,0,0,0,$0.00,$0.00,0.00%
